label,oid,gid,c, wbcc, wrn, i, nfb, sscore, len, imn, svtype, wbrc, im, vpc, wbfc, wcn
0,1022:2309351000444123553627807131,777600169774415873,0, 0, 5, 0, 0, 100, 1737, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123532954104985,777600424251228161,0, 0, 0, 0, 0, 50, 582, 6, -1, 0, 1, 0, 0, 0
0,1022:2309614123629590848599,777602957879279621,0, 0, 34, 0, 0, 50, 1024, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000774123578021875699,777602980830511106,0, 0, 26787, 0, 0, 100, 756, 0, 3, 0, 0, 0, 0, 2
0,1022:2309351000774123614201960993,777595652542562305,0, 0, 3, 0, 0, 100, 2920, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123533540191374,777581899790417921,1196, 9, 0, 8440, 0, 50, 127, 1, 1, 16, 1, 1023404, 18, 486
0,1022:2309614123563291455399,777600157157949441,0, 0, 0, 0, 0, 50, 2481, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123532836635346,777600157157949441,0, 0, 0, 0, 0, 50, 2502, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123561218465646,776546306403860481,0, 0, 0, 0, 0, 100, 143, 1, 3, 7, 1, 0, 0, 0
1,1022:2309351002794123597261132992,777578854925467649,0, 0, 10, 0, 0, 100, 1412, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123610659951662,777596452748656641,0, 0, 0, 0, 0, 50, 132, 1, 3, 0, 1, 0, 1, 0
0,1022:2309351000444123602529178412,777602900434092033,0, 0, 6, 0, 0, 100, 747, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351002794123523344955449,777597323419058177,0, 0, 12, 0, 0, 100, 1647, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123691263901328,777604895043747845,0, 0, 10, 0, 0, 50, 1070, 1, -1, 0, 1, 0, 0, 0
0,1022:2309404123610024424942,777603332212523010,0, 0, 69, 0, 0, 50, 1017, 3, 2, 0, 1, 0, 0, 0
0,1022:2309614123539119690257,777600469482602499,0, 0, 0, 0, 0, 50, 460, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002264123604068496127,777600045891452935,0, 0, 16, 0, 0, 45, 942, 22, 3, 0, 1, 0, 0, 0
1,1022:2309614123688998949868,777582190638661633,0, 0, 29, 0, 0, 50, 314, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123607109347924,777601347534979074,0, 0, 27, 0, 0, 50, 440, 1, -1, 0, 1, 0, 0, 0
1,1042015:articleMblog_4123653610059526,776179395936649356,0, 0, 0, 0, 0, 50, 102, 1, 1000, 2, 1, 14964083, 10, 15740
0,1022:2309351001424123524406058834,777593246152916994,0, 0, 7, 0, 0, 70, 1719, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123660288972833,777604143290253314,0, 0, 5, 0, 0, 50, 451, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000064123569184463032,777600895087017986,0, 0, 2, 0, 0, 50, 1647, 0, 2, 0, 0, 0, 0, 0
0,1022:2309614123662990079633,777604747941117955,0, 0, 41, 0, 0, 50, 1343, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123549353812179,777595918159446017,0, 0, 0, 0, 0, 50, 662, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123542932300215,777569213529194497,0, 0, 0, 0, 0, 50, 258, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123619671288807,777603042168012801,0, 0, 23, 0, 0, 50, 841, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000444123657847852939,777604174831419393,0, 0, 14, 0, 0, 100, 775, 2, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123583867923383,777026980083662851,0, 0, 0, 0, 0, 50, 37, 1, -1, 32, 1, 2989034, 17, 1653
0,1022:2309614123629792168106,777600228964433921,0, 0, 13, 0, 0, 50, 1050, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123664080614557,777603794458378241,0, 0, 27, 0, 0, 50, 757, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123549123121295,777581744633151493,0, 0, 0, 0, 0, 50, 296, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000774123578365813571,777600475656617989,0, 0, 1, 0, 0, 100, 1899, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123689531631994,777605031543177220,0, 0, 23, 0, 0, 50, 1409, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123669759718533,777604558962556932,0, 0, 7, 0, 0, 50, 635, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123545549587074,777598100808138757,0, 0, 0, 0, 0, 50, 1096, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000444123658963580390,777604795856846849,0, 0, 3, 0, 0, 100, 1271, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123693879672325,777604174831419393,0, 0, 0, 0, 0, 60, 135, 2, 3, 0, 1, 0, 1, 0
0,1022:2309614123539539144022,777596570323386369,0, 0, 0, 0, 0, 50, 2027, 8, -1, 0, 1, 0, 0, 0
0,1022:2309614123689686825261,777604958662950914,0, 0, 6, 0, 0, 50, 577, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123606324228385,777581899790417921,0, 5, 0, 0, 0, 50, 127, 1, 3, 1, 1, 1023404, 9, 486
0,1022:2309614123567955528517,777276693641428993,0, 0, 0, 0, 0, 50, 618, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123609177165112,777602919627227137,0, 0, 30, 0, 0, 50, 917, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001194123575111020042,777600076358877186,0, 0, 10, 0, 0, 75, 1493, 1, 3, 0, 1, 0, 0, 0
1,1022:2309614123539228743731,777593295410823171,0, 0, 0, 0, 0, 50, 908, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123553715888711,777600620611764225,0, 0, 0, 0, 0, 50, 795, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000184123667394097944,777601145805733892,0, 0, 13, 0, 0, 100, 1122, 1, 3, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123572680632205,777578854925467649,0, 0, 0, 0, 0, 50, 144, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123631314719350,777600759124459521,0, 0, 12, 0, 0, 50, 571, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123628888978366,777595411757531137,0, 3, 0, 0, 0, 60, 93, 1, 3, 1, 1, 1221254, 4, 734
0,1022:2309614123640395349731,777600621417070594,0, 0, 11, 0, 0, 50, 537, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000494123612708767619,777599065967820803,0, 0, 6, 0, 0, 100, 984, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123591140612908,777578854925467649,0, 35, 0, 0, 0, 75, 134, 2, 3, 13, 1, 0, 60, 0
0,1022:2309351000174123525416902203,777600620611764225,0, 0, 18, 0, 0, 100, 810, 1, 3, 0, 1, 0, 0, 0
1,1042015:articleMblog_4123636438882975,777602939090370561,0, 1, 0, 0, 0, 50, 149, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123626470303555,777595805282336769,0, 0, 20, 0, 0, 50, 714, 1, -1, 0, 1, 0, 0, 0
1,1042015:articleMblog_4123645242424977,777604487158693889,0, 40, 0, 0, 0, 50, 136, 6, 1000, 99, 1, 0, 90, 0
0,1022:2309614123612205425100,777601984132284419,0, 0, 32, 0, 0, 50, 453, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123591715540788,777595080642396163,0, 0, 0, 0, 0, 50, 125, 1, 3, 0, 1, 311363, 0, 31
0,1022:2309614123693755308593,777604997183438849,0, 0, 25, 0, 0, 50, 2537, 0, -1, 0, 0, 0, 0, 0
0,1022:2309404123640915450323,777603332212523010,0, 0, 88, 0, 0, 50, 1048, 2, 2, 0, 1, 0, 0, 0
0,1022:2309614123612188664649,777600045891452935,676, 1, 1991, 29711, 2, 50, 1018, 21, -1, 1, 1, 0, 5, 1
1,1022:2309351000444123649912229792,777602099020038145,0, 0, 12, 0, 0, 100, 728, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351000614123537009991011,777599728869179393,0, 0, 31, 0, 0, 100, 2663, 2, 3, 0, 1, 0, 0, 0
0,1022:2309614123545272759320,777593412180246531,0, 0, 0, 0, 0, 50, 1213, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002454123543326571051,777599245685358594,0, 0, 10, 0, 0, 100, 1036, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000764123528755598534,777599245685358594,0, 0, 6, 0, 0, 100, 1099, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123630064812281,777600228964433921,0, 0, 10, 0, 0, 50, 1062, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123637560022183,777602973448536071,0, 0, 30, 0, 0, 50, 377, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123582743164999,777593020802924545,0, 9, 0, 0, 0, 50, 82, 1, -1, 11, 1, 13143, 18, 10
0,1022:2309404123610200598541,777603332212523010,0, 0, 96, 0, 0, 50, 1016, 3, 2, 0, 1, 0, 0, 0
0,1022:2309614123686725675652,777582190638661633,0, 0, 14, 0, 0, 50, 298, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123681646374276,777603397576556548,0, 0, 19, 0, 0, 50, 380, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123539849508643,777600469482602499,0, 0, 0, 0, 0, 50, 413, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123537114850483,777599751954628609,0, 0, 0, 0, 0, 50, 2734, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123550893128900,777601221772967940,0, 0, 0, 0, 0, 50, 985, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123550893128902,777601122183413761,0, 0, 0, 0, 0, 50, 1062, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123581657185523,777601935141765123,0, 0, 0, 0, 0, 50, 156, 1, 9000, 0, 1, 1097343, 2, 1282
0,1022:2309614123669390614489,777601328341843970,0, 4, 4501, 0, 0, 50, 342, 2, -1, 0, 1, 0, 14, 2
0,1022:2309351002844123548229719617,777600620611764225,0, 0, 10, 0, 0, 55, 840, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123548330384611,777598760354054145,0, 0, 0, 0, 0, 50, 853, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123665456307246,777599245685358594,0, 0, 20, 0, 0, 50, 1033, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123658913221429,777604558962556932,0, 0, 39, 0, 0, 50, 671, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351001904123576428017913,777597323419058177,0, 0, 5, 0, 0, 50, 1661, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001684123571948500411,777595325319741441,0, 0, 4, 0, 0, 100, 313, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123551400599321,777596542540316673,0, 0, 0, 0, 0, 50, 741, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000214123608480901784,777589411283992587,0, 0, 24, 0, 0, 100, 742, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351000804123544740073731,777600424251228161,0, 0, 6, 0, 0, 100, 576, 4, 3, 0, 1, 0, 0, 0
0,1022:2309614123629188188785,777601049034752007,0, 0, 5, 0, 0, 50, 521, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123608459083691,777595066282147843,0, 0, 0, 0, 0, 50, 20, 4, 1000, 0, 1, 0, 4, 0
0,1022:2309614123662298025898,777604174831419393,0, 0, 24, 0, 0, 50, 579, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002794123586200753051,777601288344961025,0, 0, 24, 0, 0, 100, 625, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351000444123560451946030,777601697037942789,0, 0, 8, 0, 0, 100, 502, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123689749740777,777605031543177220,0, 0, 19, 0, 0, 50, 1409, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123564489565252,777600725840035841,0, 0, 0, 0, 0, 50, 53, 1, 9000, 0, 1, 3082464, 0, 3222
0,1022:2309351000894123654400123718,777604747941117955,0, 0, 8, 0, 0, 100, 955, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123629280456676,777603649637449729,0, 0, 6, 0, 0, 50, 1156, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000124123590143389519,777601347534979074,0, 0, 3, 0, 0, 100, 449, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123616248747891,777601326865448967,0, 0, 6, 0, 0, 50, 347, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002614123610401928613,777601023264948225,0, 0, 2, 0, 0, 100, 2873, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123548707878121,777598332467937281,0, 0, 0, 0, 0, 50, 809, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123566523631689,777593020802924545,0, 6, 0, 0, 0, 50, 37, 1, 1000, 5, 1, 6755097, 5, 9283
1,1022:2309351002454123554143686950,777598100808138757,0, 0, 2, 0, 0, 100, 1078, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351001014123662117668602,777604634929790977,0, 0, 19, 0, 0, 100, 771, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123560770703807,777599784032665601,0, 0, 0, 0, 0, 50, 2037, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002594123621395197462,777595805282336769,0, 0, 5, 0, 0, 100, 480, 1, 2, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123616079479738,777595080642396163,0, 0, 0, 0, 0, 50, 135, 1, 3, 2, 1, 311375, 10, 31
0,1022:2309351000064123556010162779,777600593768218625,0, 0, 4, 0, 0, 50, 604, 1, 2, 0, 1, 0, 0, 0
0,1022:2309614123631704794660,777600045891452935,0, 0, 32, 0, 0, 50, 1103, 23, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123650800022986,777599245685358594,0, 0, 0, 0, 0, 50, 190, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123661505293330,777603794458378241,0, 0, 28, 0, 0, 50, 752, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123551332082600,777595080642396163,0, 0, 0, 0, 0, 50, 125, 1, 3, 1, 1, 311409, 0, 31
0,1022:2309614123646636503970,777599728869179393,0, 0, 29, 0, 0, 50, 2663, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123608332751548,777593020668706818,0, 2, 0, 0, 0, 60, 56, 1, 1, 4, 1, 7306871, 5, 7491
0,1022:2309614123558157678891,777276693641428993,0, 0, 0, 0, 0, 50, 503, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123543221711961,777595325319741441,0, 0, 0, 0, 0, 50, 332, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000064123578177090702,777595169224523778,0, 0, 4, 0, 0, 50, 910, 2, 2, 0, 1, 0, 0, 0
0,1022:2309614123549278313011,777600759124459521,0, 0, 0, 0, 0, 50, 559, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123673379386903,777604895043747845,0, 0, 32, 0, 0, 50, 1045, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123655545181970,777604634929790977,0, 0, 7, 0, 0, 50, 807, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123650414809104,777593020668706818,0, 1, 0, 0, 0, 50, 60, 1, 1, 3, 1, 7314423, 3, 7502
0,1022:2309614123543729235434,777598100808138757,0, 0, 0, 0, 0, 50, 1096, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123655528404580,777604634527137795,0, 0, 6, 0, 0, 50, 2653, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123561083816742,777595080642396163,0, 0, 0, 0, 0, 50, 133, 1, 3, 1, 1, 311440, 0, 31
0,1022:2309614123552407247279,777601347534979074,0, 0, 0, 0, 0, 50, 496, 1, -1, 0, 1, 0, 0, 0
1,1022:2309351000774123561072698887,777591539440287745,0, 0, 5, 0, 0, 100, 455, 0, 3, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123604226704370,777569657791447041,0, 7, 0, 0, 0, 50, 91, 1, 1, 9, 1, 3241998, 15, 6012
0,1022:2309351000494123542252878321,777599687798554625,0, 0, 6, 0, 0, 100, 1759, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123658195984923,777603649637449729,0, 0, 6, 0, 0, 50, 1138, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351001384123548863070295,777595549463347201,0, 0, 6, 0, 0, 60, 1833, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123538129820289,777599824432201730,0, 0, 0, 0, 0, 50, 2271, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123638520533631,777603571925385221,0, 0, 24, 0, 0, 50, 500, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002794123542047354033,777600854955917315,0, 0, 8, 0, 0, 100, 867, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123632916918635,777602941773152260,0, 0, 9, 0, 0, 50, 754, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123541627917879,777594237216620546,0, 0, 0, 0, 0, 50, 495, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123670262976191,777604882829934595,0, 0, 30, 0, 0, 50, 267, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002844123675514253763,777582190638661633,0, 0, 4, 0, 0, 25, 440, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351001824123542890356521,777600268424445957,0, 0, 9, 0, 0, 50, 446, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123539841137170,777596226726002689,0, 0, 0, 0, 0, 50, 1746, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001904123670103590459,777602007617765382,0, 0, 4, 0, 0, 50, 632, 0, -1, 0, 0, 0, 0, 0
1,1022:2309404123525068770953,777600268424445957,0, 103, 48522, 0, 0, 70, 435, 2, 1, 67, 1, 0, 90, 105
0,1042015:articleMblog_4123656802578115,777593936704700417,0, 5, 0, 0, 0, 50, 136, 1, 1, 22, 1, 928598, 4, 1122
0,1022:2309614123659353629287,777602986870308865,0, 0, 7, 0, 0, 50, 2675, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123690160784470,777592702436900865,0, 0, 46, 0, 0, 50, 555, 0, -1, 1, 0, 0, 0, 0
0,1022:2309614123667259878720,777604958662950914,0, 0, 22, 0, 0, 50, 511, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000194123552675686461,777593295410823171,0, 0, 10, 0, 0, 100, 882, 9, 3, 0, 1, 0, 0, 0
0,1022:2309614123624951948370,777603536357687301,0, 0, 83, 0, 0, 50, 467, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000634123613417615205,777600475656617989,0, 0, 10, 0, 0, 100, 1883, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123665317951989,777602919627227137,0, 0, 62, 0, 0, 50, 918, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002794123552386253312,777599065967820803,0, 0, 5, 0, 0, 100, 1009, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123631583108921,777602941773152260,0, 0, 31, 0, 0, 50, 736, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123618761174437,777603571925385221,0, 0, 8, 0, 0, 50, 545, 1, -1, 0, 1, 0, 0, 0
1,1022:2309351000124123543636953741,777601221772967940,0, 0, 5, 0, 0, 100, 3826, 1, 3, 0, 1, 0, 0, 0
0,1022:2309351002274123568001655822,777601523360202756,0, 0, 10, 0, 0, 85, 1643, 2, 3, 0, 1, 0, 0, 0
0,1022:2309614123613342116849,777601607783153666,0, 0, 34, 0, 0, 50, 1303, 4, -1, 0, 1, 0, 0, 0
0,1022:2309614123632988222917,777603649637449729,0, 0, 1, 0, 0, 50, 1135, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123667238905663,777601145805733892,0, 0, 8, 0, 0, 50, 1210, 2, -1, 0, 1, 0, 0, 0
1,1022:2309351000444123568668557454,777595169224523778,0, 0, 4, 0, 0, 100, 724, 4, 3, 0, 1, 0, 0, 0
0,1022:2309614123546245851975,777596226726002689,0, 0, 0, 0, 0, 50, 1880, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123647281189515,777603922772099073,0, 10, 0, 0, 0, 50, 155, 1, 3, 4, 1, 451200, 54, 44
0,1042015:articleMblog_4123689823590869,777026980083662851,0, 3, 0, 0, 0, 50, 35, 1, 9000, 41, 1, 1995391, 35, 668
0,1022:2309614123551253796413,777597185174798337,0, 0, 0, 0, 0, 50, 531, 3, -1, 0, 1, 0, 0, 0
0,1022:2309351002264123570581183442,777600899247767553,0, 0, 1325, 0, 0, 45, 1385, 11, 3, 0, 1, 0, 0, 0
0,1022:2309614123616659796023,777600621417070594,0, 0, 5, 0, 0, 50, 473, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123692768709137,777591401331818498,0, 1, 0, 0, 0, 50, 127, 1, 3, 1, 1, 888662, 2, 1965
1,1022:2309614123642156982577,777602734943633420,0, 0, 27, 0, 0, 50, 232, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000494123539136467729,777597062231359489,0, 0, 7, 0, 0, 100, 685, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123541657224804,777600620611764225,0, 0, 0, 0, 0, 50, 797, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123550901517566,777601122049196039,0, 0, 0, 0, 0, 50, 960, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123542059882558,777595384643977218,0, 0, 0, 0, 0, 50, 1468, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123627598521585,777594021394513923,0, 0, 8, 0, 0, 50, 1179, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123568486335691,777600318621876226,0, 7, 0, 0, 0, 80, 138, 1, 3, 3, 1, 0, 26, 0
0,1022:2309351002764123546816220185,777601023264948225,0, 0, 3, 0, 0, 100, 2799, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123659957617665,777599751954628609,0, 0, 32, 0, 0, 50, 2758, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123629448239949,777602941773152260,0, 0, 24, 0, 0, 50, 752, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351000634123648687479422,777598776862834690,0, 0, 9, 0, 0, 100, 893, 0, 3, 0, 0, 0, 0, 0
0,1022:2309351000064123581318593898,777578854925467649,0, 0, 6, 0, 0, 50, 1379, 2, 2, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123618823166557,777599751954628609,0, 3, 0, 0, 0, 50, 144, 1, 3, 6, 1, 0, 4, 0
0,1022:2309614123676789340697,777604558962556932,0, 0, 48, 0, 0, 50, 655, 1, -1, 0, 1, 0, 0, 0
1,1022:2309614123623962072209,777603649637449729,0, 0, 7, 0, 0, 50, 1140, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123663684608633,776179395936649356,0, 6, 0, 0, 0, 100, 108, 1, 3, 13, 1, 14964156, 36, 15740
0,1022:2309614123560141563558,777601607783153666,0, 0, 0, 0, 0, 50, 1171, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123640030460980,777603042168012801,0, 0, 23, 0, 0, 50, 825, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123635425123142,777601683884605442,0, 0, 1, 0, 0, 50, 503, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123617649666581,777603380799340547,0, 0, 5, 0, 0, 50, 514, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123557281055611,777598777131270146,0, 0, 0, 0, 0, 50, 2518, 2, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123549101268217,777566261146025985,0, 14, 0, 0, 0, 50, 36, 9, 9000, 68, 1, 0, 115, 0
0,1042015:articleMblog_4123664121090675,777536899671654401,0, 0, 0, 0, 0, 50, 142, 3, 1, 0, 1, 0, 9, 0
0,1022:2309614123539677540041,777597323419058177,0, 0, 0, 0, 0, 50, 1617, 0, -1, 0, 0, 0, 0, 0
0,1022:2309614123548242302743,777600895087017986,0, 0, 0, 0, 0, 50, 1619, 6, -1, 0, 1, 0, 0, 0
0,1022:2309614123623441979986,777601221772967940,0, 0, 9, 0, 0, 50, 3824, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351001824123618605945020,777595169224523778,0, 0, 8, 0, 0, 50, 815, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123555745918099,777601539734765570,0, 0, 0, 0, 0, 50, 1632, 4, -1, 0, 1, 0, 0, 0
0,1022:2309351000634123573538138054,777594237216620546,0, 0, 5, 0, 0, 100, 351, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123630803021919,777603397576556548,0, 0, 19, 0, 0, 50, 349, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123543821511234,777597132829884417,0, 0, 0, 0, 0, 50, 845, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123669268973208,777601683884605442,0, 0, 18, 0, 0, 50, 584, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002274123563513757491,777600280369823745,0, 0, 7, 0, 0, 85, 4004, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123540147308193,777597132829884417,0, 0, 0, 0, 0, 50, 880, 2, -1, 0, 1, 0, 0, 0
0,1022:2309614123612184470299,777600228964433921,0, 0, 6, 0, 0, 50, 1062, 0, -1, 0, 0, 0, 0, 0
1,1022:2309614123557511704192,777599784032665601,0, 0, 0, 0, 0, 50, 2083, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351000454123549773250115,777601023667601411,0, 0, 7, 0, 0, 100, 934, 2, 3, 0, 1, 0, 0, 0
0,1022:2309614123630048034707,777589411283992587,0, 0, 32, 0, 0, 50, 774, 1, -1, 0, 1, 0, 0, 0
0,1022:2309614123693772068312,777602970764181507,0, 0, 23, 0, 0, 50, 695, 0, -1, 0, 0, 0, 0, 0
0,1022:2309351002794123581159208224,777601539734765570,0, 0, 3, 0, 0, 100, 1664, 3, 3, 0, 1, 0, 0, 0
0,1022:2309614123542126992202,777597323419058177,0, 0, 0, 0, 0, 50, 1638, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123533179560365,777600725840035841,0, 61, 0, 0, 0, 50, 62, 1, 2, 55, 1, 3082929, 308, 3222
0,1022:2309614123667129854036,777600620611764225,0, 0, 28, 0, 0, 50, 796, 0, -1, 0, 0, 0, 0, 0
0,1042015:articleMblog_4123591655811161,777597133232537601,0, 18, 0, 0, 0, 50, 139, 1, 3, 20, 1, 0, 14, 0
0,1042015:articleMblog_4123562451090143,777588771065430018,0, 28, 0, 0, 0, 50, 139, 3, 1, 12, 1, 0, 270, 0
0,1022:2309614123549873900764,777601008232562696,0, 0, 0, 0, 0, 50, 1436, 1, -1, 0, 1, 0, 0, 0
0,1042015:articleMblog_4123591849721335,777588771065430018,0, 0, 0, 0, 0, 50, 216, 2, 1000, 0, 1, 0, 1, 0
1,1022:2309614123523533700100,777600157157949441,0, 0, 0, 0, 0, 50, 2573, 3, -1, 0, 1, 0, 0, 0
0,1022:2309351000124123570656700905,777602084927176705,0, 0, 16, 0, 0, 100, 617, 0, 3, 0, 0, 0, 0, 0
0,1022:2309614123660293124340,777604204090884099,0, 0, 16, 0, 0, 50, 687, 1, -1, 0, 1, 0, 0, 0
0,1022:2309351002794123525643391296,777595805282336769,0, 0, 14, 0, 0, 100, 658, 1, 3, 0, 1, 0, 0, 0
0,1022:2309614123549353812165,777599784032665601,0, 0, 0, 0, 0, 50, 2027, 0, -1, 0, 0, 0, 0, 0
