label,oid,gid,wbcc, len, wbrc, im, vpc, imn, c, nfb, svtype, wrn, sscore, i, wbfc, wcn
0,1022:2309614123665330476684,777604895043747845,0, 0.08247342695321593, 0, 1, 0, 0.09090909090909091, 0, 0, -1, 0.09278350515463918, 0.07692307692307693, 0, 1.0, 0
0,1022:2309614123631809605007,777602900434092033,0, 0.059864160480176905, 0, 0, 0, 0, 0, 0, -1, 0.003205128205128205, 0.047619047619047616, 0, 0, 0
0,1042015:articleMblog_4123662858944725,777599728869179393,0.5571002979145978, 0.003354667843743103, 0.7598944591029023, 1, 0, 0.10256410256410256, 0, 0, 3, 0, 0.07352941176470588, 0, 0.5753382533825339, 0
0,1042015:articleMblog_4123681736775758,776546306403860481,0, 0.07593523171412618, 0, 1, 0, 0.08888888888888889, 0, 0, 3, 0, 0.06134969325153374, 0, 0, 0
0,1042015:articleMblog_4123546940755213,777600469482602499,1.0, 0.021505376344086023, 1.0, 1, 0, 0.6666666666666666, 0, 0, 3, 0, 0.05263157894736842, 0, 1.0, 0
0,1022:2309351000064123544714907101,777595918159446017,0, 0.07297830374753451, 0, 0, 0, 0, 0, 0, 2, 0.0514018691588785, 0.05102040816326531, 0, 0, 0
0,1022:2309351000754123629095904606,777600494447099908,0, 0.07360617503331852, 0, 1, 0, 0.08108108108108109, 0, 0, 3, 0.02155887230514096, 0.059113300492610835, 0, 0, 0
0,1022:2309614123630127728157,777602980293640195,0, 0.07101183530588431, 0, 1, 0, 0.07142857142857142, 0, 0, -1, 0.084, 0.058823529411764705, 0, 0, 0
0,1022:2309614123544626824805,777600318621876226,0, 0.08016950618351638, 0, 0, 0, 0, 0, 0, -1, 0, 0.0641025641025641, 0, 0, 0
0,1042015:articleMblog_4123537369341251,777595066282147843,0.00044682752457551384, 0.04713375796178344, 0, 1, 0, 0.04411764705882353, 0, 0, 9000, 0, 0.058823529411764705, 0, 0.0014599466802082011, 0
0,1042015:articleMblog_4123643887589857,777603922772099073,0, 0.09061901723037652, 0, 1, 0.1000048092980353, 0.09090909090909091, 0, 0, 3, 0, 0.08403361344537816, 0, 0.0022796352583586625, 0.1
0,1022:2309351001954123557889195880,777600280369823745,0, 0.07204082732843357, 0, 0, 0, 0, 0, 0, 3, 0.16981132075471697, 0.08372093023255814, 0, 0, 0
0,1022:2309614123629515349795,777602973448536071,0, 0.0783011272141707, 0, 1, 0, 0.07692307692307693, 0, 0, -1, 0.09090909090909091, 0.07142857142857142, 0, 0, 0
0,1042015:articleMblog_4123690012924266,776933131692802050,0.008100618205073545, 0.06743421052631579, 0.013484971567831032, 1, 0.0020373591533907635, 0.05555555555555555, 0, 0, 9000, 0, 0.0546448087431694, 0, 0.009640934795939225, 0.001034240756473239
0,1022:2309614123682329988726,777598760354054145,1.0, 0.08377243904617308, 0, 1, 0, 0.75, 0, 0, -1, 0.9948996939816389, 0.06369426751592357, 0, 1.0, 1.0
0,1022:2309351000444123612650046305,777603042168012801,0, 0.0696894089305687, 0, 1, 0, 0.09090909090909091, 0, 0, 3, 0.06726457399103139, 0.11764705882352941, 0, 0, 0
0,1022:2309351002764123580966267878,777602949289345026,0, 0.07635623351301755, 0, 1, 0, 0.09090909090909091, 0, 0, 3, 0.04398148148148148, 0.125, 0, 0, 0
0,1022:2309352000034123560376432919,777601328341843970,0, 0.04575680810639645, 0, 0, 0, 0, 0, 0, 1000, 1.021022860701851e-05, 0.04950495049504951, 0, 0, 0
0,1022:2309614123689552603736,777605031543177220,0, 0.052272305694676315, 0, 0, 0, 0, 0, 0, -1, 0.0989010989010989, 0.04524886877828054, 0, 0, 0
1,1042015:articleMblog_4123598124034731,777595411757531137,0.055267702936096716, 0.0593607305936073, 0.04326923076923077, 1, 0.05555551007309214, 0.05555555555555555, 0, 0, 3, 0, 0.08403361344537816, 0, 0.03706245710363761, 0.05555555555555555
0,1022:2309614123624071126295,777603571925385221,0, 0.08430281571404485, 0, 1, 0, 0.08333333333333333, 0, 0, -1, 0.017094017094017096, 0.07692307692307693, 0, 0, 0
0,1022:2309614123538595394969,777597134440497153,0, 0.0689000802861105, 0, 1, 0, 0.13559322033898305, 0, 0, -1, 0, 0.04950495049504951, 0, 0, 0
1,1042015:articleMblog_4123559422921897,777595080642396163,0.9047619047619048, 0.08833922261484099, 0.6521739130434783, 1, 0.09093987720461393, 0.09090909090909091, 0, 0, 5, 0, 0.15625, 0, 0.8089171974522293, 0.09090909090909091
0,1022:2309614123622200499975,777600549610586113,0, 0.08661751272347644, 0, 0, 0, 0, 0, 0, -1, 0.0005239259517988125, 0.07142857142857142, 0, 0, 0
0,1042015:articleMblog_4123633435754623,777539808037175301,0.0315955766192733, 0.06069364161849711, 0.01862673484295106, 1, 0.0014321838930636027, 0.05263157894736842, 0, 0, -1, 0, 0.049019607843137254, 0, 0.050078247261345854, 0.0005955250545897966
0,1022:2309614123626470303904,777603332212523010,0, 0.08742331288343558, 0, 1, 0, 0.024390243902439025, 0, 0, -1, 0.002646669607410675, 0.056818181818181816, 0, 0, 0
0,1042015:articleMblog_4123685503944292,777604487158693889,0, 0.08791946308724832, 0, 1, 0, 0.09090909090909091, 0, 0, -1, 0, 0.09090909090909091, 0, 0, 0
0,1022:2309614123619407043273,777603397576556548,0, 0.07449988503104162, 0, 0, 0, 0, 0, 0, -1, 0.04294478527607362, 0.06666666666666667, 0, 0, 0
0,1022:2309614123646116403742,777603649637449729,0, 0.05576460750496499, 0, 0, 0, 0, 0, 0, -1, 0.0055248618784530384, 0.05555555555555555, 0, 0, 0
0,1022:2309614123539509783576,777598152884617217,0, 0.0653694620889282, 0, 0, 0, 0, 0, 0, -1, 0, 0.033112582781456956, 0, 0, 0
0,1022:2309614123545633474058,777600045891452935,0, 0.04815944393219377, 0, 1, 0, 0.021052631578947368, 0, 0, -1, 0, 0.056818181818181816, 0, 0, 0
0,1022:2309614123661589161775,777596542540316673,0, 0.11547472944326677, 0, 1, 0, 0.058823529411764705, 0, 0, -1, 0.18232044198895028, 0.058823529411764705, 0, 0, 0
0,1022:2309614123662151206573,777602958281932803,0, 0.08275691699604742, 0, 0, 0, 0, 0, 0, -1, 0.025390625, 0.058823529411764705, 0, 0, 0
0,1022:2309614123670263034168,777604882829934595,0, 0.09986595174262734, 0, 0, 0, 0, 0, 0, -1, 0.16055045871559634, 0.07692307692307693, 0, 0, 0
0,1022:2309614123550293351799,777590386510004227,0, 0.07789613848202397, 0, 0, 0, 0, 0, 0, -1, 0, 0.056818181818181816, 0, 0, 0
0,1022:2309614123622187916905,777603042168012801,0, 0.0696894089305687, 0, 0, 0, 0, 0, 0, -1, 0.08071748878923767, 0.058823529411764705, 0, 0, 0
0,1022:2309351000064123546208102811,777601122049196039,0.16666666666666666, 0.07786853958317429, 0, 1, 0, 0.1, 0, 0, 2, 0.04424778761061947, 0.05555555555555555, 0, 0, 0.16666666666666666
0,1022:2309614123606970934477,777602980293640195,0, 0.07151191865310885, 0, 1, 0, 0.07142857142857142, 0, 0, -1, 0.092, 0.058823529411764705, 0, 0, 0
0,1022:2309614123631666996511,777603899416641537,0, 0.0926584947937261, 0, 0, 0, 0, 0, 0, -1, 0.09375, 0.07142857142857142, 0, 0, 0
0,1022:2309614123539287464713,777397227066753025,0, 0.04186952288218111, 0, 1, 0, 0.038461538461538464, 0, 0, -1, 0, 0.09090909090909091, 0, 0, 0
0,1022:2309614123631675385183,777602949289345026,0, 0.07770386512214704, 0.16666666666666666, 0, 0, 0, 0, 0, -1, 0.03009259259259259, 0.0625, 0, 0, 0
0,1022:2309351000194123544421300487,777600593768218625,0, 0.09432234432234432, 0, 1, 0, 0.08333333333333333, 0, 0, 3, 0.1724137931034483, 0.11904761904761904, 0, 0, 0
1,1022:2309351000024123549202814107,777601347534979074,0, 0.07227784730913642, 0, 1, 0, 0.1111111111111111, 0, 0, 3, 0.16176470588235295, 0.11764705882352941, 0, 0, 0
0,1022:2309614123559818598132,777600424251228161,0, 0.06873586328223172, 0, 1, 0, 0.05263157894736842, 0, 0, -1, 0, 0.05555555555555555, 0, 0, 0
0,1042015:articleMblog_4123648224574035,777591401331818498,0.027472527472527472, 0.07551919446192575, 0.00881057268722467, 1, 0.07692961536490685, 0.07692307692307693, 0, 0, 3, 0, 0.07575757575757576, 0, 0.04597701149425287, 0.07692307692307693
0,1022:2309614123565455751821,777601607783153666,0, 0.07239077669902913, 0, 1, 0, 0.07692307692307693, 0, 0, -1, 0, 0.058823529411764705, 0, 0, 0
0,1022:2309614123607092571011,777591539440287745,0, 0.056181150550795596, 0, 1, 0, 0.08333333333333333, 0, 0, -1, 0.3125, 0.05, 0, 0, 0
1,1022:2309614123664269371398,777600621417070594,0, 0.12783344683334955, 0, 1, 0, 0.3333333333333333, 0, 0, -1, 0.000851063829787234, 0.04716981132075472, 0, 0, 0
0,1022:2309351000024123604009784448,777602957879279621,0, 0.05728296599665894, 0, 1, 0, 0.08333333333333333, 0, 0, 3, 0.018518518518518517, 0.08928571428571429, 0, 0, 0
0,1022:2309614123646120596133,777600549610586113,0, 0.08390969594153726, 0, 1, 0, 0.1, 0, 0, -1, 0.00026196297589940623, 0.07142857142857142, 0, 0, 0
0,1022:2309614123539815953901,777569213529194497,0, 0.09517241379310344, 0, 1, 0, 0.16666666666666666, 0, 0, -1, 0, 0.06097560975609756, 0, 0, 0
0,1022:2309351000894123596250324743,777595805282336769,0, 0.04107409249129786, 0, 0, 0, 0, 0, 0, 3, 0.043478260869565216, 0.07575757575757576, 0, 0, 0
0,1022:2309614123539140662047,777598777131270146,0, 0.08000142035366806, 0, 0, 0, 0, 0, 0, -1, 0, 0.08333333333333333, 0, 0, 0
0,1042015:articleMblog_4123682949817236,777604490779951105,1.0, 0.06058588548601864, 1.0, 1, 0, 0.08333333333333333, 0, 0, 9000, 0, 0.09090909090909091, 0, 1.0, 0
0,1022:2309614123682321644047,777604558962556932,0, 0.07410432956004201, 0, 0, 0, 0, 0, 0, -1, 0.02120141342756184, 0.06666666666666667, 0, 0, 0
0,1022:2309614123623177724727,777601523360202756,0, 0.07394493751132042, 0, 1, 0, 0.016129032258064516, 0, 0, -1, 0.004095873786407767, 0.044642857142857144, 0, 0, 0
0,1022:2309351000064123532576611579,777594237216620546,0, 0.06338660441731012, 0, 0, 0, 0, 0, 0, 2, 0.13636363636363635, 0.046296296296296294, 0, 0, 0
0,1022:2309351002794123548657545519,777601023667601411,0, 0.10525359025631703, 0, 0, 0, 0, 0, 0, 3, 0.011627906976744186, 0.13333333333333333, 0, 0, 0
0,1022:2309614123562423228688,777601326865448967,0, 0.06156048675733715, 0, 1, 0, 0.0625, 0, 0, -1, 0, 0.05263157894736842, 0, 0, 0
0,1022:2309614123661618540708,777601288344961025,0, 0.05132068782130828, 0, 0, 0, 0, 0, 0, -1, 0.00024514811031664963, 0.03816793893129771, 0, 0, 0
0,1022:2309614123652252678502,777604634527137795,0, 0.06284959052181917, 0, 1, 0, 0.06666666666666667, 0, 0, -1, 0.028409090909090908, 0.05555555555555555, 0, 0, 0
0,1022:2309614123631583108921,777602941773152260,0, 0.07551816129694233, 0, 0, 0, 0, 0, 0, -1, 0.09226190476190477, 0.07692307692307693, 0, 0, 0
0,1042015:articleMblog_4123598446516667,777166193529716737,0, 0.05268595041322314, 0.003079291762894534, 1, 0.05555464026885486, 0.05555555555555555, 0, 0, 3, 0, 0.04926108374384237, 0, 0.005208333333333333, 0.05555555555555555
0,1022:2309614123672309811256,777599070665441287,0, 0.0962566844919786, 0, 1, 0, 0.09090909090909091, 0, 0, -1, 0.00594161715319039, 0.07692307692307693, 0, 0, 0
0,1022:2309351000774123619583206943,777600076358877186,0, 0.0626906960660673, 0, 1, 0, 0.07692307692307693, 0, 0, 3, 0.07317073170731707, 0.11428571428571428, 0, 0, 0
0,1022:2309614123635060241979,777602900434092033,0, 0.06310219554572738, 0, 1, 0, 0.14285714285714285, 0, 0, -1, 0.09294871794871795, 0.047619047619047616, 0, 0, 0
0,1022:2309351000634123644367348215,777601288344961025,0, 0.048262719375997166, 0, 1, 0, 0.16176470588235295, 0, 0, 3, 7.150153217568948e-05, 0.07633587786259542, 0, 0, 0
0,1022:2309614123629951553414,777601026754609159,0, 0.09579180509413067, 0.3333333333333333, 1, 0, 0.14285714285714285, 0, 0, -1, 0.1416184971098266, 0.058823529411764705, 0, 0, 0
0,1022:2309351002794123582828560302,777600280369823745,0, 0.07193300867940125, 0, 0, 0, 0, 0, 0, 3, 0.05660377358490566, 0.09302325581395349, 0, 0, 0
0,1022:2309351002674123633269223800,777596203506335745,0, 0.042709529276693456, 0, 1, 0, 0.08333333333333333, 0, 0, 2, 0.01953125, 0.07407407407407407, 0, 0, 0
0,1022:2309614123525538539135,777595805282336769,0, 0.05410243659870711, 0, 1, 0, 0.1111111111111111, 0, 0, -1, 0, 0.03787878787878788, 0, 0, 0
